season,teamId,gameType,teamName,teamCity,teamScore,opponentScore,assists,rebounds,blocks,steals,turnovers,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,plusMinusPoints,foulsPersonal,numMinutes,win,gamesPlayed,teamScoreTotal,opponentScoreTotal,assistsTotal,reboundsTotal,blocksTotal,stealsTotal,turnoversTotal,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,proportionThreePoint,losses,team,salary,teamScore_norm,teamScore_rank,assists_norm,assists_rank,rebounds_norm,rebounds_rank,blocks_norm,blocks_rank,steals_norm,steals_rank,turnovers_norm,turnovers_rank,fieldGoalsMade_norm,fieldGoalsMade_rank,fieldGoalsAttempted_norm,fieldGoalsAttempted_rank,threePointersMade_norm,threePointersMade_rank,threePointersAttempted_norm,threePointersAttempted_rank,freeThrowsMade_norm,freeThrowsMade_rank,freeThrowsAttempted_norm,freeThrowsAttempted_rank,fieldGoalsPercentage_norm,fieldGoalsPercentage_rank,threePointersPercentage_norm,threePointersPercentage_rank,freeThrowsPercentage_norm,freeThrowsPercentage_rank,proportionThreePoint_norm,proportionThreePoint_rank,plusMinusPoints_norm,plusMinusPoints_rank,foulsPersonal_norm,foulsPersonal_rank,numMinutes_norm,numMinutes_rank,win_norm,win_rank,losses_norm,losses_rank,gamesPlayed_norm,gamesPlayed_rank,salary_norm,salary_rank
2020-2021,1610612745,Regular Season,Rockets,Houston,108.79166666666667,116.69444444444444,23.59722222222222,42.59722222222222,5.013888888888889,7.583333333333333,14.722222222222221,2826.0,6372.0,992.0,2923.0,1189.0,1606.0,-7.5,19.541666666666668,240.34722222222223,17.0,72,7833,8402,1699.0,3067.0,361.0,546.0,1060.0,0.4435028248587571,0.3393773520355799,0.7403486924034869,0.45872567482736976,55.0,Rockets,131784255.0,0.5099099099099101,34,0.5520098189628718,28,0.5822237017310253,36,0.6761682242990654,17,0.6374045801526718,16,0.37260536398467425,37,0.8760200878844947,24,0.9635751453933272,15,0.8208578637510513,9,0.9428851174934726,3,0.8185624563852059,17,0.8507783145464305,10,0.46527794075541323,44,0.2764053971506377,42,0.30323163494968813,43,0.7371664795875691,4,0.27956989247311825,43,0.4427083333333335,21,0.04166666666666738,12,0.3269230769230769,21,1.0,30,1.0,1,0.47801910766682204,13
2020-2021,1610612746,Playoffs,Clippers,Los Angeles,109.3076923076923,106.46153846153847,20.884615384615383,41.38461538461539,4.1923076923076925,7.038461538461538,11.538461538461538,1004.0,2139.0,336.0,910.0,498.0,613.0,2.8461538461538463,20.03846153846154,240.0,13.0,26,2842,2768,543.0,1076.0,109.0,183.0,300.0,0.4693782141187471,0.36923076923076925,0.8123980424143556,0.4254324450677887,13.0,Clippers,139722606.0,0.5322245322245321,32,0.25236622843250617,43,0.4950322646727443,44,0.48267433501078355,33,0.5126247798003524,26,0.09814323607427052,5,0.3041431261770245,31,0.3157330884603612,32,0.2691337258200168,31,0.2859007832898172,32,0.3363572923935799,30,0.3177670424047236,28,0.7307246091982461,18,0.44103938956485894,22,0.6955426160770464,11,0.6049237916093653,15,0.7245657568238214,11,0.5048076923076925,24,0.0,13,0.25,23,0.2222222222222222,9,0.352112676056338,3,0.5833994187878362,4
2020-2021,1610612746,Regular Season,Clippers,Los Angeles,114.01388888888889,107.83333333333333,24.38888888888889,44.15277777777778,4.097222222222222,7.069444444444445,13.180555555555555,3009.0,6242.0,1027.0,2498.0,1164.0,1387.0,6.180555555555555,19.208333333333332,240.0,47.0,72,8209,7764,1756.0,3179.0,295.0,509.0,949.0,0.4820570330022429,0.411128903122498,0.8392213410237923,0.40019224607497594,25.0,Clippers,139722606.0,0.7357357357357356,13,0.6394599570420374,18,0.6940745672436753,22,0.46028037383177567,37,0.5197201017811707,24,0.23970306513409959,17,0.933458882611425,12,0.9436792164064891,25,0.8502943650126157,6,0.804177545691906,14,0.8011165387299372,23,0.7332259796027912,25,0.8607922266782291,6,0.6720969268712558,3,0.8415963222236359,4,0.5046682206113681,24,0.8679808841099165,5,0.4010416666666665,17,0.0,13,0.9038461538461539,5,0.4444444444444444,14,1.0,1,0.5833994187878362,4
2020-2021,1610612747,Playoffs,Lakers,Los Angeles,107.63636363636364,105.27272727272727,23.818181818181817,42.86363636363637,4.863636363636363,7.5,15.045454545454545,854.0,1820.0,253.0,740.0,407.0,523.0,2.3636363636363638,22.045454545454547,240.0,14.0,22,2368,2316,524.0,943.0,107.0,165.0,331.0,0.46923076923076923,0.3418918918918919,0.7782026768642447,0.4065934065934066,8.0,Lakers,139334713.0,0.4599508599508601,37,0.5764177522385558,24,0.6013799782108707,30,0.6407816482582835,19,0.618320610687023,19,0.40047021943573663,41,0.2570621468926554,34,0.26691153963881237,35,0.19932716568544995,34,0.2304177545691906,34,0.27285415212840197,32,0.2694578636607622,30,0.7292120230918346,19,0.29027244402579533,41,0.5093477731402402,28,0.5300940107569941,22,0.7038123167155426,14,0.7556818181818183,42,0.0,13,0.2692307692307692,22,0.12962962962962962,6,0.29577464788732394,5,0.5782502026569718,5
2020-2021,1610612747,Regular Season,Lakers,Los Angeles,109.54166666666667,106.75,24.65277777777778,44.236111111111114,5.361111111111111,7.805555555555555,15.208333333333334,2925.0,6197.0,796.0,2248.0,1241.0,1679.0,2.7916666666666665,19.125,242.43055555555554,42.0,72,7887,7686,1775.0,3185.0,386.0,562.0,1095.0,0.4720025818944651,0.3540925266903915,0.7391304347826086,0.3627561723414555,30.0,Lakers,139334713.0,0.5423423423423426,29,0.6686100030684259,15,0.7000665778961388,21,0.7579439252336446,8,0.688295165394402,13,0.4145114942528736,43,0.9070935342121783,20,0.9367921640648913,27,0.656013456686291,25,0.7225848563968669,24,0.8548499651081647,11,0.8899624261943102,6,0.7576470904731555,15,0.35755583753923675,31,0.29659818381597874,44,0.35596991006532414,36,0.7222222222222223,12,0.390625,16,0.2916666666666648,5,0.8076923076923077,7,0.5370370370370371,16,1.0,1,0.5782502026569718,5
2020-2021,1610612748,Playoffs,Heat,Miami,107.1,111.75,24.6,40.45,3.8,6.55,13.0,744.0,1673.0,252.0,725.0,402.0,490.0,-4.65,20.65,243.75,9.0,20,2142,2235,492.0,809.0,76.0,131.0,260.0,0.4447101016138673,0.34758620689655173,0.8204081632653061,0.43335325762104004,11.0,Heat,134731235.0,0.4367567567567565,38,0.6627799938631482,16,0.4278295605858858,48,0.3902803738317756,41,0.400763358778626,36,0.22413793103448273,16,0.22253609541745134,35,0.24441383532292624,36,0.1984861227922624,35,0.22552219321148825,35,0.2693649685973482,33,0.2517444981213097,32,0.47766297540407104,43,0.32167514098178807,37,0.7391579765141777,7,0.6363857299847497,12,0.4021505376344086,38,0.5812499999999998,32,0.4499999999999995,3,0.17307692307692307,25,0.18518518518518517,8,0.2676056338028169,6,0.5171397851560646,8
2020-2021,1610612748,Regular Season,Heat,Miami,108.06944444444444,108.04166666666667,26.319444444444443,41.5,3.9722222222222223,7.902777777777778,14.069444444444445,2824.0,6029.0,932.0,2606.0,1201.0,1520.0,0.027777777777777776,18.930555555555557,241.38888888888889,40.0,72,7781,7779,1895.0,2988.0,286.0,569.0,1013.0,0.4684027201857688,0.35763622409823487,0.7901315789473684,0.432244153259247,32.0,Heat,134731235.0,0.47867867867867864,36,0.8527155569193001,8,0.5033288948069242,42,0.43084112149532705,39,0.7105597964376591,10,0.31633141762452105,31,0.8753923414940364,25,0.9110805019895929,30,0.7703952901597981,14,0.839425587467363,11,0.8269364968597348,13,0.8046162104133119,19,0.7207173543510436,21,0.3770984261932149,29,0.5743010208696989,22,0.6319803015204339,13,0.6033452807646357,22,0.36631944444444464,13,0.1666666666666661,9,0.7692307692307693,9,0.5740740740740741,18,1.0,1,0.5171397851560646,8
2020-2021,1610612749,Playoffs,Bucks,Milwaukee,109.74074074074075,106.22222222222223,22.555555555555557,48.407407407407405,4.185185185185185,7.814814814814815,12.592592592592593,1120.0,2451.0,296.0,934.0,427.0,586.0,4.5,18.62962962962963,242.77777777777777,17.0,27,2963,2868,609.0,1307.0,113.0,211.0,340.0,0.4569563443492452,0.3169164882226981,0.7286689419795221,0.3810689514483884,10.0,Bucks,136623929.0,0.5509509509509513,28,0.43694384780607554,35,1.0,1,0.4809968847352024,34,0.690415606446141,12,0.1890166028097063,13,0.34055241682360327,30,0.3634833180287726,31,0.23549201009251472,32,0.293733681462141,31,0.2868108862526169,31,0.3032742887815352,29,0.6032929438032232,32,0.1525394538179356,48,0.23963502585526789,46,0.42870935742263494,33,0.7956989247311828,9,0.3287037037037037,10,0.3333333333333322,4,0.3269230769230769,21,0.16666666666666666,7,0.36619718309859156,2,0.5422649884352944,7
2020-2021,1610612749,Regular Season,Bucks,Milwaukee,120.125,114.23611111111111,25.47222222222222,48.125,4.638888888888889,8.125,13.819444444444445,3221.0,6610.0,1038.0,2669.0,1169.0,1539.0,5.888888888888889,17.27777777777778,240.69444444444446,46.0,72,8649,8225,1834.0,3465.0,334.0,585.0,995.0,0.48729198184568834,0.3889097040089921,0.7595841455490578,0.4037821482602118,26.0,Bucks,136623929.0,1.0,1,0.7591285670451057,13,0.9796937416777631,3,0.5878504672897196,24,0.7614503816793894,7,0.29477969348659006,27,1.0,1,1.0,1,0.8595458368376787,5,0.8599869451697127,8,0.8046057222609909,22,0.8148148148148148,16,0.9144957561594235,4,0.5495637028056214,9,0.40796928344797306,38,0.5189275255205831,23,0.8554360812425329,6,0.15972222222222232,3,0.08333333333333476,11,0.8846153846153846,6,0.46296296296296297,15,1.0,1,0.5422649884352944,7
2020-2021,1610612750,Regular Season,Timberwolves,Minnesota,112.125,117.68055555555556,25.63888888888889,43.513888888888886,5.527777777777778,8.777777777777779,14.26388888888889,2932.0,6546.0,944.0,2706.0,1265.0,1662.0,-5.085714285714285,20.930555555555557,241.73611111111111,23.0,72,8073,8473,1846.0,3133.0,398.0,632.0,1027.0,0.4479071188512068,0.34885439763488546,0.7611311672683514,0.41338221814848763,49.0,Timberwolves,130334934.0,0.654054054054054,23,0.7775391224301933,10,0.6481358189081224,25,0.7971962616822428,5,0.9109414758269723,3,0.3330938697318008,33,0.9092906465787822,19,0.990205081114172,6,0.7804878048780488,12,0.8720626631853786,7,0.8715980460572226,8,0.8808373590982287,7,0.5104600694334271,42,0.3286688899060574,35,0.4163928654571075,37,0.5570595738671051,18,0.38341013824884795,39,0.6163194444444446,34,0.20833333333333348,8,0.4423076923076923,17,0.8888888888888888,26,1.0,1,0.45877960844409693,15
2020-2021,1610612751,Playoffs,Nets,Brooklyn,112.5,106.16666666666667,22.583333333333332,42.583333333333336,4.833333333333333,7.083333333333333,11.583333333333334,488.0,1034.0,163.0,427.0,211.0,243.0,6.333333333333333,21.166666666666668,242.08333333333334,7.0,12,1350,1274,271.0,511.0,58.0,85.0,139.0,0.47195357833655704,0.38173302107728335,0.8683127572016461,0.41295938104448743,5.0,Nets,170444633.0,0.6702702702702703,21,0.4400122737035898,34,0.5812250332889484,37,0.6336448598130839,20,0.5229007633587787,23,0.10201149425287359,6,0.14218455743879474,39,0.14661769207223752,39,0.12363330529857022,40,0.12826370757180156,40,0.1360781577110956,40,0.11916264090177134,38,0.7571443799222982,16,0.509986124278745,12,1.0,1,0.5553800397511993,19,0.8745519713261648,3,0.6458333333333335,35,0.25000000000000083,7,0.1346153846153846,26,0.07407407407407407,4,0.15492957746478872,9,0.9912293022898628,2
2020-2021,1610612751,Regular Season,Nets,Brooklyn,118.56944444444444,114.06944444444444,26.791666666666668,44.43055555555556,5.263888888888889,6.722222222222222,13.541666666666666,3106.0,6289.0,1020.0,2600.0,1305.0,1623.0,4.5,19.041666666666668,241.73611111111111,48.0,72,8537,8213,1929.0,3199.0,379.0,484.0,975.0,0.49387820003180155,0.3923076923076923,0.8040665434380776,0.413420257592622,24.0,Nets,170444633.0,0.9327327327327327,3,0.9048787971770482,6,0.71404793608522,18,0.7350467289719625,11,0.440203562340967,31,0.27083333333333326,25,0.9639045825486503,6,0.950872359963269,21,0.8444070647603028,7,0.837467362924282,12,0.8995115143056525,5,0.8599033816425121,8,0.9820614904397829,2,0.568302742833574,6,0.6501773416206889,13,0.5572106688007554,17,0.7956989247311828,9,0.3802083333333335,14,0.20833333333333348,8,0.9230769230769231,4,0.42592592592592593,13,1.0,1,0.9912293022898628,2
2020-2021,1610612752,Playoffs,Knicks,New York,97.0,104.0,18.6,46.4,2.8,5.8,12.2,172.0,432.0,52.0,152.0,89.0,109.0,-7.0,19.8,240.0,1.0,5,485,520,93.0,232.0,14.0,29.0,61.0,0.39814814814814814,0.34210526315789475,0.8165137614678899,0.35185185185185186,4.0,Knicks,102137151.0,0.0,48,0.0,48,0.855659121171771,6,0.15476635514018686,43,0.22900763358778628,41,0.15517241379310337,10,0.043000627746390456,47,0.054484236302418124,48,0.030277544154751892,46,0.038511749347258484,47,0.050942079553384506,45,0.04723564143853999,44,0.0,49,0.29144913221391294,40,0.7179528360123131,9,0.312657300789079,38,0.3010752688172043,42,0.4750000000000001,23,0.0,13,0.019230769230769232,30,0.05555555555555555,3,0.056338028169014086,12,0.08445865117440154,29
2020-2021,1610612752,Regular Season,Knicks,New York,107.02777777777777,104.72222222222223,21.40277777777778,45.138888888888886,5.069444444444445,7.041666666666667,12.944444444444445,2839.0,6225.0,847.0,2163.0,1181.0,1506.0,2.3055555555555554,20.458333333333332,242.08333333333334,41.0,72,7706,7540,1541.0,3250.0,365.0,507.0,932.0,0.45606425702811243,0.39158576051779936,0.7841965471447543,0.3474698795180723,31.0,Knicks,102137151.0,0.4336336336336334,39,0.30960417305922056,41,0.7649800266311584,12,0.6892523364485981,14,0.5133587786259544,25,0.2193486590038314,15,0.8801004394224733,23,0.9410774410774411,26,0.6989066442388562,21,0.6948433420365535,27,0.8129797627355199,21,0.7971014492753623,20,0.594141328537634,33,0.5643214728823414,7,0.5419845856880577,25,0.2952518461591217,40,0.7013142174432497,15,0.5572916666666665,29,0.25000000000000083,7,0.7884615384615384,8,0.5555555555555556,17,1.0,1,0.08445865117440154,29
2020-2021,1610612753,Regular Season,Magic,Orlando,104.0,113.30555555555556,21.819444444444443,45.44444444444444,4.416666666666667,6.888888888888889,12.833333333333334,2754.0,6423.0,784.0,2288.0,1196.0,1543.0,-9.126760563380282,17.180555555555557,240.69444444444446,21.0,72,7488,8158,1571.0,3272.0,318.0,496.0,924.0,0.42877160205511444,0.34265734265734266,0.7751134154244977,0.35621983496808346,51.0,Magic,121739163.0,0.3027027027027027,44,0.35563056152193895,39,0.7869507323568575,10,0.5355140186915888,27,0.4783715012722648,30,0.20977011494252876,14,0.8534212178279975,29,0.9713804713804713,8,0.6459209419680404,26,0.7356396866840731,22,0.823447313328681,15,0.8169618894256575,15,0.3141554213596398,47,0.294493710043308,39,0.4925266472563394,30,0.3300071894152387,37,0.20960169619869756,46,0.14756944444444464,2,0.08333333333333476,11,0.40384615384615385,19,0.9259259259259259,28,1.0,1,0.3446721543513022,24
2020-2021,1610612754,Regular Season,Pacers,Indiana,115.30555555555556,115.34722222222223,27.40277777777778,42.666666666666664,6.388888888888889,8.48611111111111,13.541666666666666,3115.0,6567.0,889.0,2445.0,1183.0,1493.0,-0.041666666666666664,20.180555555555557,242.43055555555554,34.0,72,8302,8305,1973.0,3072.0,460.0,611.0,975.0,0.4743414039896452,0.36359918200408997,0.7923643670462157,0.37231612608497033,38.0,Pacers,130237102.0,0.7915915915915916,8,0.9723841669223688,2,0.5872170439414114,35,1.0,1,0.844147582697201,5,0.27083333333333326,25,0.9667294413057125,3,0.9934190388735843,3,0.7342304457527334,18,0.7868798955613577,18,0.8143754361479414,20,0.7901234567901234,23,0.7816402573781268,14,0.4099826203281853,26,0.586458622424413,19,0.39394261469984143,35,0.6003584229390682,23,0.5225694444444446,25,0.2916666666666648,5,0.6538461538461539,13,0.6851851851851852,22,1.0,1,0.45748090464558877,16
2020-2021,1610612755,Playoffs,76ers,Philadelphia,116.25,108.75,24.916666666666668,44.666666666666664,6.166666666666667,8.0,12.833333333333334,510.0,1029.0,134.0,341.0,241.0,352.0,7.5,23.0,240.0,7.0,12,1395,1305,299.0,536.0,74.0,96.0,154.0,0.4956268221574344,0.39296187683284456,0.6846590909090909,0.33138969873663754,5.0,76ers,147825311.0,0.8324324324324325,6,0.6977600490948144,14,0.7310252996005326,15,0.947663551401869,3,0.7328244274809161,9,0.20977011494252876,14,0.14908976773383553,38,0.1458524640342822,40,0.0992430613961312,41,0.1001958224543081,41,0.15701325889741802,38,0.17767042404723565,36,1.0,1,0.571910403874427,5,0.0,49,0.23138041208473814,46,0.9247311827956989,2,0.875,44,0.0,13,0.1346153846153846,26,0.07407407407407407,4,0.15492957746478872,9,0.6909615023769591,3
2020-2021,1610612755,Regular Season,76ers,Philadelphia,113.63888888888889,108.05555555555556,23.694444444444443,45.05555555555556,6.208333333333333,9.097222222222221,14.444444444444445,2981.0,6257.0,811.0,2169.0,1409.0,1836.0,5.583333333333333,20.22222222222222,242.08333333333334,49.0,72,8182,7780,1706.0,3244.0,447.0,655.0,1040.0,0.4764264024292792,0.3739050253573075,0.7674291938997821,0.34665175003995524,23.0,76ers,147825311.0,0.7195195195195194,18,0.5627493096041728,25,0.7589880159786954,13,0.9574766355140183,2,0.9840966921119593,2,0.3486590038314176,35,0.9246704331450094,14,0.945974900520355,24,0.6686291000841043,23,0.6968015665796344,26,0.9720865317515701,3,0.9742351046698873,3,0.8030295351952972,10,0.4668167216085297,18,0.4506858189198398,34,0.292002187232016,42,0.8422939068100358,7,0.5277777777777777,26,0.25000000000000083,7,0.9423076923076923,3,0.4074074074074074,12,1.0,1,0.6909615023769591,3
2020-2021,1610612756,Playoffs,Suns,Phoenix,109.0,104.54545454545455,23.227272727272727,42.68181818181818,4.181818181818182,6.454545454545454,11.909090909090908,900.0,1871.0,246.0,654.0,352.0,409.0,4.454545454545454,19.727272727272727,240.0,14.0,22,2398,2300,511.0,939.0,92.0,142.0,262.0,0.48102618920363444,0.3761467889908257,0.8606356968215159,0.34954569748797437,8.0,Suns,128858241.0,0.518918918918919,33,0.511143964964155,30,0.5883065004236775,34,0.4802039082412913,35,0.3789035392088827,38,0.13009404388714724,8,0.27150031387319523,33,0.27471686562595654,34,0.1934398654331371,36,0.20234986945169714,36,0.23447313328681088,35,0.2082662372517445,34,0.850217156704357,7,0.47917947708881636,15,0.9581981643214194,2,0.30349711854860234,39,0.793743890518084,10,0.46590909090909083,22,0.0,13,0.2692307692307692,22,0.12962962962962962,6,0.29577464788732394,5,0.43917675039836124,22
2020-2021,1610612756,Regular Season,Suns,Phoenix,115.27777777777777,109.45833333333333,26.930555555555557,42.94444444444444,4.333333333333333,7.180555555555555,12.527777777777779,3118.0,6357.0,940.0,2490.0,1124.0,1347.0,6.211267605633803,19.083333333333332,242.77777777777777,51.0,72,8300,7881,1939.0,3092.0,312.0,517.0,902.0,0.4904829322007236,0.37751004016064255,0.8344469190794358,0.39169419537517697,21.0,Suns,128858241.0,0.7903903903903902,9,0.9202209266646212,3,0.607190412782956,29,0.5158878504672896,30,0.5451653944020357,22,0.1834291187739464,12,0.9676710608913999,2,0.9612794612794613,16,0.7771236333052985,13,0.8015665796344648,15,0.7732030704815074,27,0.711755233494364,26,0.9472306121416793,3,0.48669746008161324,13,0.8155994442917192,5,0.470913457999517,28,0.8693018325003786,4,0.3854166666666665,15,0.3333333333333322,4,0.9807692307692307,2,0.37037037037037035,11,1.0,1,0.43917675039836124,22
2020-2021,1610612757,Playoffs,Trail Blazers,Portland,119.5,120.83333333333333,22.833333333333332,41.666666666666664,5.5,5.166666666666667,11.833333333333334,252.0,530.0,97.0,235.0,116.0,136.0,-1.3333333333333333,23.166666666666668,248.33333333333334,2.0,6,717,725,137.0,250.0,33.0,31.0,71.0,0.47547169811320755,0.4127659574468085,0.8529411764705882,0.44339622641509435,4.0,Trail Blazers,131904647.0,0.972972972972973,2,0.46762810678122096,33,0.5153129161118508,40,0.7906542056074765,6,0.08396946564885507,44,0.12356321839080463,7,0.06811048336472066,42,0.06948270584634221,43,0.06812447434819176,42,0.06560052219321148,45,0.06978367062107467,41,0.06172839506172839,42,0.7932355538370701,12,0.6811248645256973,2,0.9163012585516729,3,0.6762769991165697,9,0.5448028673835125,31,0.8958333333333335,45,1.0,1,0.038461538461538464,29,0.05555555555555555,3,0.07042253521126761,11,0.47961729177539586,12
2020-2021,1610612757,Regular Season,Trail Blazers,Portland,116.11111111111111,114.31944444444444,21.26388888888889,44.541666666666664,5.041666666666667,6.888888888888889,11.097222222222221,2973.0,6558.0,1132.0,2939.0,1282.0,1558.0,1.7916666666666667,18.916666666666668,240.34722222222223,42.0,72,8360,8231,1531.0,3207.0,363.0,496.0,799.0,0.4533394327538884,0.3851650221163661,0.8228498074454429,0.4481549252820982,30.0,Trail Blazers,131904647.0,0.8264264264264266,7,0.29426204357164765,42,0.7220372836218375,16,0.6827102803738317,16,0.4783715012722648,30,0.06010536398467423,3,0.9221594475831764,15,0.9920416284052648,4,0.9386038687973086,2,0.9481070496083551,2,0.8834612700628053,6,0.8250134192163178,13,0.5661882987912049,36,0.528912735907145,11,0.7524528060126934,6,0.6951788339339119,6,0.6792114695340502,17,0.3645833333333335,12,0.04166666666666738,12,0.8076923076923077,7,0.5370370370370371,16,1.0,1,0.47961729177539586,12
2020-2021,1610612758,Regular Season,Kings,Sacramento,113.73611111111111,117.41666666666667,25.5,41.40277777777778,4.972222222222222,7.541666666666667,13.375,3067.0,6382.0,874.0,2400.0,1181.0,1585.0,-3.4225352112676055,19.444444444444443,240.34722222222223,31.0,72,8189,8454,1836.0,2981.0,358.0,543.0,963.0,0.4805703541209652,0.3641666666666667,0.7451104100946372,0.3760576621748668,41.0,Kings,106847430.0,0.7237237237237238,14,0.7621969929426203,11,0.4963382157123836,43,0.6663551401869158,18,0.6278625954198475,18,0.2564655172413793,22,0.9516635279347144,8,0.9651056014692379,13,0.7216148023549201,19,0.7721932114882507,20,0.8129797627355199,21,0.8395061728395061,11,0.8455409022589407,8,0.41311215370866866,24,0.3291593378225784,41,0.4088042184934168,34,0.45494472209601694,36,0.43055555555555536,20,0.04166666666666738,12,0.5961538461538461,15,0.7407407407407407,24,1.0,1,0.146986834481839,28
2020-2021,1610612759,Regular Season,Spurs,San Antonio,111.08333333333333,112.81944444444444,24.430555555555557,43.861111111111114,5.083333333333333,7.013888888888889,11.402777777777779,3014.0,6518.0,716.0,2046.0,1254.0,1584.0,-1.1571428571428573,17.958333333333332,242.77777777777777,33.0,72,7998,8123,1759.0,3158.0,366.0,505.0,821.0,0.4624117827554465,0.34995112414467255,0.7916666666666666,0.31389996931574105,39.0,Spurs,129537825.0,0.6090090090090088,25,0.6440625958883094,17,0.6731025299600536,23,0.6925233644859811,13,0.506997455470738,27,0.08644636015325674,4,0.9350282485875706,11,0.9859198041016223,7,0.5887300252312868,30,0.6566579634464752,30,0.8639218422889045,9,0.8389694041867954,12,0.6592583994441316,28,0.33471705728040607,34,0.5826596218728114,20,0.16191016701290853,48,0.5523809523809524,30,0.24479166666666652,4,0.3333333333333322,4,0.6346153846153846,14,0.7037037037037037,23,1.0,1,0.44819811684497757,19
2020-2021,1610612760,Playoffs,Thunder,Oklahoma City,102.0,104.0,24.0,46.0,4.0,6.0,22.0,35.0,76.0,16.0,34.0,16.0,21.0,-2.0,16.0,240.0,0.0,1,102,104,24.0,46.0,4.0,6.0,22.0,0.4605263157894737,0.47058823529411764,0.7619047619047619,0.4473684210526316,1.0,Thunder,95774839.0,0.21621621621621623,46,0.5965019944768333,22,0.8268974700399468,7,0.4373831775700934,38,0.2748091603053436,40,1.0,46,0.0,48,0.0,49,0.0,48,0.0,49,0.0,48,0.0,46,0.6399160459997957,30,1.0,1,0.4206051126287929,35,0.6920547923746527,7,0.5161290322580645,34,0.0,1,0.0,13,0.0,31,0.0,1,0.0,13,0.0,30
2020-2021,1610612760,Regular Season,Thunder,Oklahoma City,105.0,115.63888888888889,22.055555555555557,45.59722222222222,4.388888888888889,7.0,16.13888888888889,2795.0,6338.0,857.0,2529.0,1113.0,1536.0,-10.314285714285715,18.125,241.04166666666666,22.0,72,7560,8326,1588.0,3283.0,316.0,504.0,1162.0,0.4409908488482171,0.3388691182285488,0.724609375,0.39902177343010414,50.0,Thunder,95774839.0,0.34594594594594597,43,0.38171218165081316,37,0.7979360852197072,9,0.5289719626168224,28,0.5038167938931298,28,0.49473180076628354,45,0.8662900188323918,26,0.9583715947352311,19,0.7073170731707317,20,0.8142950391644909,13,0.7655268667131891,28,0.8132045088566827,17,0.4395084477245511,45,0.27360261714778805,43,0.21753055573238253,47,0.5000190336781519,25,0.15852534562211978,47,0.265625,7,0.12499999999999872,10,0.4230769230769231,18,0.9074074074074074,27,1.0,1,0.0,30
2020-2021,1610612761,Playoffs,Raptors,Toronto,100.66666666666667,103.83333333333333,21.5,41.166666666666664,6.0,6.666666666666667,13.666666666666666,219.0,525.0,80.0,239.0,86.0,111.0,0.6,22.166666666666668,248.33333333333334,3.0,6,604,623,129.0,247.0,36.0,40.0,82.0,0.41714285714285715,0.33472803347280333,0.7747747747747747,0.4552380952380952,3.0,Raptors,129131910.0,0.15855855855855877,47,0.3203436637005215,40,0.4793608521970705,46,0.9084112149532708,4,0.4274809160305345,33,0.2816091954022988,26,0.05775266792215945,44,0.0687174778083869,44,0.05382674516400336,45,0.06690600522193212,44,0.04884856943475227,46,0.04830917874396135,43,0.19486014954306297,48,0.2507655894197225,46,0.49068273824782793,31,0.7233136061128693,5,0.6279569892473118,21,0.7708333333333335,43,1.0,1,0.057692307692307696,28,0.037037037037037035,2,0.07042253521126761,11,0.44280966161180807,20
2020-2021,1610612761,Regular Season,Raptors,Toronto,111.26388888888889,111.73611111111111,24.09722222222222,41.583333333333336,5.388888888888889,8.583333333333334,13.222222222222221,2859.0,6383.0,1041.0,2831.0,1252.0,1536.0,-0.4722222222222222,21.194444444444443,240.34722222222223,27.0,72,8011,8045,1735.0,2994.0,388.0,618.0,952.0,0.4479085069716434,0.3677145884846344,0.8151041666666666,0.44352185492715024,45.0,Raptors,129131910.0,0.6168168168168167,24,0.6072414851181342,21,0.5093209054593878,41,0.7644859813084112,7,0.8664122137404583,4,0.24329501915708804,19,0.8863779033270559,22,0.9652586470768288,12,0.8620689655172413,4,0.9128590078328982,4,0.8625261688764829,10,0.8132045088566827,17,0.5104743096808525,41,0.43267803890856027,23,0.7102775479024759,10,0.6767760030354126,8,0.5818399044205497,25,0.6493055555555554,36,0.04166666666666738,12,0.5192307692307693,16,0.8148148148148148,25,1.0,1,0.44280966161180807,20
2020-2021,1610612762,Playoffs,Jazz,Utah,113.66666666666667,114.58333333333333,19.333333333333332,42.833333333333336,4.0,5.25,13.5,467.0,1005.0,206.0,514.0,224.0,282.0,-0.9166666666666666,20.916666666666668,240.0,6.0,12,1364,1375,232.0,514.0,48.0,63.0,162.0,0.4646766169154229,0.40077821011673154,0.7943262411347518,0.5114427860696518,6.0,Jazz,136881324.0,0.7207207207207209,17,0.08100644369438449,47,0.5992010652463385,31,0.4373831775700934,38,0.10305343511450386,43,0.2672413793103448,24,0.13559322033898305,40,0.14217936945209672,41,0.159798149705635,39,0.1566579634464752,39,0.1451500348918353,39,0.14009661835748793,37,0.682492549713355,27,0.6150154911799378,4,0.5971410886563198,17,0.9465619796176955,2,0.5627240143369175,28,0.6145833333333335,33,0.0,13,0.11538461538461539,27,0.09259259259259259,5,0.15492957746478872,9,0.5456818649605316,6
